,Unnamed: 0,predictions,true_labels,seed,data,target,noise,test_type
30,30,0.1827557981014251,0.0299999937415123,0,elevation,KoD,0,shuffle
31,31,0.1447876393795013,0.0271874964237213,0,elevation,KoD,0,shuffle
32,32,0.2402259111404419,0.0248571410775184,0,elevation,KoD,0,shuffle
33,33,0.1590587794780731,0.0228947401046752,0,elevation,KoD,0,shuffle
34,34,0.1769289523363113,0.0212195068597793,0,elevation,KoD,0,shuffle
35,35,0.1676334142684936,0.0197727233171463,0,elevation,KoD,0,shuffle
36,36,0.1938605159521103,0.0185106396675109,0,elevation,KoD,0,shuffle
37,37,0.1711333990097046,0.0173999965190887,0,elevation,KoD,0,shuffle
38,38,0.1670902073383331,0.0164150893688201,0,elevation,KoD,0,shuffle
39,39,0.2287866771221161,0.0155357122421264,0,elevation,KoD,0,shuffle
40,40,0.1621368527412414,0.014745756983757,0,elevation,KoD,0,shuffle
41,41,0.1228025034070015,0.0140322521328926,0,elevation,KoD,0,shuffle
42,42,0.1732264757156372,0.013384610414505,0,elevation,KoD,0,shuffle
43,43,0.153071641921997,0.0127941146492958,0,elevation,KoD,0,shuffle
44,44,0.0835034847259521,0.0122535154223442,0,elevation,KoD,0,shuffle
45,45,0.158880278468132,0.0117567554116249,0,elevation,KoD,0,shuffle
46,46,0.1097336634993553,0.0112987011671066,0,elevation,KoD,0,shuffle
47,47,0.1861023604869842,0.0108749940991401,0,elevation,KoD,0,shuffle
48,48,0.2113297283649444,0.0104819312691688,0,elevation,KoD,0,shuffle
49,49,0.2074994444847107,0.010116271674633,0,elevation,KoD,0,shuffle
50,50,0.1487046033143997,0.009775273501873,0,elevation,KoD,0,shuffle
51,51,0.1639930605888366,0.0094565153121948,0,elevation,KoD,0,shuffle
52,52,0.1415762156248092,0.0091578885912895,0,elevation,KoD,0,shuffle
53,53,0.1979856491088867,0.0088775530457496,0,elevation,KoD,0,shuffle
54,54,0.263346791267395,0.0086138546466827,0,elevation,KoD,0,shuffle
55,55,0.1616505682468414,0.0083653777837753,0,elevation,KoD,0,shuffle
56,56,0.0777209550142288,0.0081308409571647,0,elevation,KoD,0,shuffle
57,57,0.2453556656837463,0.0079090818762779,0,elevation,KoD,0,shuffle
58,58,0.2778882086277008,0.0076991096138954,0,elevation,KoD,0,shuffle
59,59,0.170927882194519,0.0074999928474426,0,elevation,KoD,0,shuffle
60,60,0.1173396855592727,0.0427586175501346,0,elevation,KoD,0,shuffle
61,61,0.1614646166563034,0.0387500002980232,0,elevation,KoD,0,shuffle
62,62,0.1155278235673904,0.0354285687208175,0,elevation,KoD,0,shuffle
63,63,0.0919412747025489,0.0326315760612487,0,elevation,KoD,0,shuffle
64,64,0.1778048574924469,0.0302439033985137,0,elevation,KoD,0,shuffle
65,65,0.1699829846620559,0.0281818136572837,0,elevation,KoD,0,shuffle
66,66,0.204378068447113,0.0263829827308654,0,elevation,KoD,0,shuffle
67,67,0.1622943729162216,0.0248000025749206,0,elevation,KoD,0,shuffle
68,68,0.2069209218025207,0.023396223783493,0,elevation,KoD,0,shuffle
69,69,0.1285452544689178,0.0221428573131561,0,elevation,KoD,0,shuffle
70,70,0.1610506772994995,0.0210169479250907,0,elevation,KoD,0,shuffle
71,71,0.1651537716388702,0.0199999958276748,0,elevation,KoD,0,shuffle
72,72,0.1937043219804763,0.0190769210457801,0,elevation,KoD,0,shuffle
73,73,0.1389210522174835,0.0182352885603904,0,elevation,KoD,0,shuffle
74,74,0.0366471335291862,0.0174647867679595,0,elevation,KoD,0,shuffle
75,75,0.0420876592397689,0.0167567580938339,0,elevation,KoD,0,shuffle
76,76,0.1271965652704239,0.0161038935184478,0,elevation,KoD,0,shuffle
77,77,0.1711474955081939,0.0154999941587448,0,elevation,KoD,0,shuffle
78,78,0.1924185156822204,0.0149397552013397,0,elevation,KoD,0,shuffle
79,79,0.158535823225975,0.014418601989746,0,elevation,KoD,0,shuffle
80,80,0.1623058170080185,0.0139325857162475,0,elevation,KoD,0,shuffle
81,81,0.1765990853309631,0.0134782567620277,0,elevation,KoD,0,shuffle
82,82,0.1331628262996673,0.0130526274442672,0,elevation,KoD,0,shuffle
83,83,0.1714053004980087,0.0126530602574348,0,elevation,KoD,0,shuffle
84,84,0.1882108896970749,0.0122772231698036,0,elevation,KoD,0,shuffle
85,85,0.1886284947395324,0.0119230672717094,0,elevation,KoD,0,shuffle
86,86,0.197013646364212,0.0115887820720672,0,elevation,KoD,0,shuffle
87,87,0.1691876649856567,0.0112727284431457,0,elevation,KoD,0,shuffle
88,88,0.1338774710893631,0.0109734460711479,0,elevation,KoD,0,shuffle
89,89,0.1557419300079345,0.010689653456211,0,elevation,KoD,0,shuffle
90,90,0.1376898288726806,0.0427586175501346,0,elevation,KoD,0,shuffle
91,91,0.1094254851341247,0.0387500002980232,0,elevation,KoD,0,shuffle
92,92,0.2070063948631286,0.0354285687208175,0,elevation,KoD,0,shuffle
93,93,0.1150608733296394,0.0326315760612487,0,elevation,KoD,0,shuffle
94,94,0.1619229912757873,0.0302439033985137,0,elevation,KoD,0,shuffle
95,95,0.1348551511764526,0.0281818136572837,0,elevation,KoD,0,shuffle
96,96,0.1767032593488693,0.0263829827308654,0,elevation,KoD,0,shuffle
97,97,0.1458196491003036,0.0248000025749206,0,elevation,KoD,0,shuffle
98,98,0.2118276804685592,0.023396223783493,0,elevation,KoD,0,shuffle
99,99,0.1379761397838592,0.0221428573131561,0,elevation,KoD,0,shuffle
100,100,0.1652412712574005,0.0210169479250907,0,elevation,KoD,0,shuffle
101,101,0.1963869333267212,0.0199999958276748,0,elevation,KoD,0,shuffle
102,102,0.1747946739196777,0.0190769210457801,0,elevation,KoD,0,shuffle
103,103,0.1826693713665008,0.0182352885603904,0,elevation,KoD,0,shuffle
104,104,0.1601803004741668,0.0174647867679595,0,elevation,KoD,0,shuffle
105,105,0.1254491060972213,0.0167567580938339,0,elevation,KoD,0,shuffle
106,106,0.049670785665512,0.0161038935184478,0,elevation,KoD,0,shuffle
107,107,0.1710985600948333,0.0154999941587448,0,elevation,KoD,0,shuffle
108,108,0.0528385825455188,0.0149397552013397,0,elevation,KoD,0,shuffle
109,109,0.1634477078914642,0.014418601989746,0,elevation,KoD,0,shuffle
110,110,0.1615566313266754,0.0139325857162475,0,elevation,KoD,0,shuffle
111,111,0.1594554185867309,0.0134782567620277,0,elevation,KoD,0,shuffle
112,112,0.1991629600524902,0.0130526274442672,0,elevation,KoD,0,shuffle
113,113,0.1643125116825103,0.0126530602574348,0,elevation,KoD,0,shuffle
114,114,0.1728084534406662,0.0122772231698036,0,elevation,KoD,0,shuffle
115,115,0.1663278341293335,0.0119230672717094,0,elevation,KoD,0,shuffle
116,116,0.1606142669916153,0.0115887820720672,0,elevation,KoD,0,shuffle
117,117,0.2845540642738342,0.0112727284431457,0,elevation,KoD,0,shuffle
118,118,0.1690948605537414,0.0109734460711479,0,elevation,KoD,0,shuffle
119,119,0.1901807636022567,0.010689653456211,0,elevation,KoD,0,shuffle
120,120,0.1433239430189132,0.055517241358757,0,elevation,KoD,0,shuffle
121,121,0.0804865136742591,0.0503125004470348,0,elevation,KoD,0,shuffle
122,122,0.1720775663852691,0.0460000000894069,0,elevation,KoD,0,shuffle
123,123,0.178406074643135,0.0423684231936931,0,elevation,KoD,0,shuffle
124,124,0.1677189767360687,0.0392682924866676,0,elevation,KoD,0,shuffle
125,125,0.1771780252456665,0.0365909039974212,0,elevation,KoD,0,shuffle
126,126,0.1748324334621429,0.0342553183436393,0,elevation,KoD,0,shuffle
127,127,0.1927170753479004,0.0322000011801719,0,elevation,KoD,0,shuffle
128,128,0.1775722056627273,0.0303773581981658,0,elevation,KoD,0,shuffle
129,129,0.1774899065494537,0.0287500023841857,0,elevation,KoD,0,shuffle
130,130,0.1842526793479919,0.0272881314158439,0,elevation,KoD,0,shuffle
131,131,0.1497465372085571,0.0259677320718765,0,elevation,KoD,0,shuffle
132,132,0.1862570345401764,0.0247692316770553,0,elevation,KoD,0,shuffle
133,133,0.0856565311551094,0.0236764699220657,0,elevation,KoD,0,shuffle
134,134,0.1574941724538803,0.0226760581135749,0,elevation,KoD,0,shuffle
135,135,0.1565949469804763,0.0217567533254623,0,elevation,KoD,0,shuffle
136,136,0.1708157807588577,0.0209090858697891,0,elevation,KoD,0,shuffle
137,137,0.1831690073013305,0.02012500166893,0,elevation,KoD,0,shuffle
138,138,0.1776446402072906,0.0193975865840911,0,elevation,KoD,0,shuffle
139,139,0.1812129914760589,0.0187209248542785,0,elevation,KoD,0,shuffle
140,140,0.1587295085191726,0.0180898830294609,0,elevation,KoD,0,shuffle
141,141,0.1692656278610229,0.0174999982118606,0,elevation,KoD,0,shuffle
142,142,0.1613930761814117,0.016947366297245,0,elevation,KoD,0,shuffle
143,143,0.1147321984171867,0.01642856746912,0,elevation,KoD,0,shuffle
144,144,0.1608012914657592,0.0159405842423439,0,elevation,KoD,0,shuffle
145,145,0.1765721589326858,0.0154807642102241,0,elevation,KoD,0,shuffle
146,146,0.0891628637909889,0.0150467231869697,0,elevation,KoD,0,shuffle
147,147,0.1927839666604995,0.0146363601088523,0,elevation,KoD,0,shuffle
148,148,0.127204030752182,0.014247789978981,0,elevation,KoD,0,shuffle
149,149,0.1063042059540748,0.0138793066143989,0,elevation,KoD,0,shuffle
150,150,0.1806908547878265,0.055517241358757,0,elevation,KoD,0,shuffle
151,151,0.1964170932769775,0.0503125004470348,0,elevation,KoD,0,shuffle
152,152,0.1796213388442993,0.0460000000894069,0,elevation,KoD,0,shuffle
153,153,0.1894198358058929,0.0423684231936931,0,elevation,KoD,0,shuffle
154,154,0.1616760939359665,0.0392682924866676,0,elevation,KoD,0,shuffle
155,155,0.1759644299745559,0.0365909039974212,0,elevation,KoD,0,shuffle
156,156,0.1479499340057373,0.0342553183436393,0,elevation,KoD,0,shuffle
157,157,0.1616086065769195,0.0322000011801719,0,elevation,KoD,0,shuffle
158,158,0.1356611251831054,0.0303773581981658,0,elevation,KoD,0,shuffle
159,159,0.1479213088750839,0.0287500023841857,0,elevation,KoD,0,shuffle
160,160,0.2052420526742935,0.0272881314158439,0,elevation,KoD,0,shuffle
161,161,0.1991263926029205,0.0259677320718765,0,elevation,KoD,0,shuffle
162,162,0.183374285697937,0.0247692316770553,0,elevation,KoD,0,shuffle
163,163,0.1748653650283813,0.0236764699220657,0,elevation,KoD,0,shuffle
164,164,0.1422248482704162,0.0226760581135749,0,elevation,KoD,0,shuffle
165,165,0.1333895474672317,0.0217567533254623,0,elevation,KoD,0,shuffle
166,166,0.1993233859539032,0.0209090858697891,0,elevation,KoD,0,shuffle
167,167,0.2002529352903366,0.02012500166893,0,elevation,KoD,0,shuffle
168,168,0.1702064871788025,0.0193975865840911,0,elevation,KoD,0,shuffle
169,169,0.1301559656858444,0.0187209248542785,0,elevation,KoD,0,shuffle
170,170,0.1513821482658386,0.0180898830294609,0,elevation,KoD,0,shuffle
171,171,0.1392586082220077,0.0174999982118606,0,elevation,KoD,0,shuffle
172,172,0.1523637771606445,0.016947366297245,0,elevation,KoD,0,shuffle
173,173,0.1470988392829895,0.01642856746912,0,elevation,KoD,0,shuffle
174,174,0.1586826890707016,0.0159405842423439,0,elevation,KoD,0,shuffle
175,175,0.2112222611904144,0.0154807642102241,0,elevation,KoD,0,shuffle
176,176,0.1589582413434982,0.0150467231869697,0,elevation,KoD,0,shuffle
177,177,0.2030228674411773,0.0146363601088523,0,elevation,KoD,0,shuffle
178,178,0.1461244225502014,0.014247789978981,0,elevation,KoD,0,shuffle
179,179,0.1743018925189972,0.0138793066143989,0,elevation,KoD,0,shuffle
180,180,0.1494143605232238,0.068275861442089,0,elevation,KoD,0,shuffle
181,181,0.1550291180610656,0.0618750005960464,0,elevation,KoD,0,shuffle
182,182,0.1564591079950332,0.056571427732706,0,elevation,KoD,0,shuffle
183,183,0.1644968837499618,0.0521052628755569,0,elevation,KoD,0,shuffle
184,184,0.191833347082138,0.0482926815748214,0,elevation,KoD,0,shuffle
185,185,0.1666840314865112,0.0450000017881393,0,elevation,KoD,0,shuffle
186,186,0.1538485288619995,0.0421276576817035,0,elevation,KoD,0,shuffle
187,187,0.1517220437526703,0.0395999997854232,0,elevation,KoD,0,shuffle
188,188,0.1487800329923629,0.0373584926128387,0,elevation,KoD,0,shuffle
189,189,0.1553946435451507,0.0353571400046348,0,elevation,KoD,0,shuffle
190,190,0.1703255325555801,0.0335593223571777,0,elevation,KoD,0,shuffle
191,191,0.1548658907413482,0.0319354832172393,0,elevation,KoD,0,shuffle
192,192,0.1424783766269683,0.0304615348577499,0,elevation,KoD,0,shuffle
193,193,0.1534857898950576,0.0291176438331604,0,elevation,KoD,0,shuffle
194,194,0.2148302793502807,0.0278873220086097,0,elevation,KoD,0,shuffle
195,195,0.1504908055067062,0.0267567485570907,0,elevation,KoD,0,shuffle
196,196,0.1262131631374359,0.0257142856717109,0,elevation,KoD,0,shuffle
197,197,0.1940109729766845,0.0247499942779541,0,elevation,KoD,0,shuffle
198,198,0.1595698297023773,0.0238554179668426,0,elevation,KoD,0,shuffle
199,199,0.1749452650547027,0.023023247718811,0,elevation,KoD,0,shuffle
200,200,0.1519306600093841,0.0222471877932548,0,elevation,KoD,0,shuffle
201,201,0.1780451536178589,0.0215217396616935,0,elevation,KoD,0,shuffle
202,202,0.2127911448478698,0.0208421051502227,0,elevation,KoD,0,shuffle
203,203,0.1508528441190719,0.0202040746808052,0,elevation,KoD,0,shuffle
204,204,0.1903552412986755,0.0196039602160453,0,elevation,KoD,0,shuffle
205,205,0.2025985419750213,0.0190384536981582,0,elevation,KoD,0,shuffle
206,206,0.1639792621135711,0.0185046717524528,0,elevation,KoD,0,shuffle
207,207,0.1668440252542495,0.0179999992251396,0,elevation,KoD,0,shuffle
208,208,0.1625487357378006,0.0175221264362335,0,elevation,KoD,0,shuffle
209,209,0.1549510061740875,0.0170689597725868,0,elevation,KoD,0,shuffle
210,210,0.1542294323444366,0.068275861442089,0,elevation,KoD,0,shuffle
211,211,0.1392351686954498,0.0618750005960464,0,elevation,KoD,0,shuffle
212,212,0.1734446287155151,0.056571427732706,0,elevation,KoD,0,shuffle
213,213,0.1580969244241714,0.0521052628755569,0,elevation,KoD,0,shuffle
214,214,0.1680424213409423,0.0482926815748214,0,elevation,KoD,0,shuffle
215,215,0.1667927205562591,0.0450000017881393,0,elevation,KoD,0,shuffle
216,216,0.1462104022502899,0.0421276576817035,0,elevation,KoD,0,shuffle
217,217,0.2156993895769119,0.0395999997854232,0,elevation,KoD,0,shuffle
218,218,0.1305444985628128,0.0373584926128387,0,elevation,KoD,0,shuffle
219,219,0.1995456218719482,0.0353571400046348,0,elevation,KoD,0,shuffle
220,220,0.1606505513191223,0.0335593223571777,0,elevation,KoD,0,shuffle
221,221,0.1778188645839691,0.0319354832172393,0,elevation,KoD,0,shuffle
222,222,0.1696406900882721,0.0304615348577499,0,elevation,KoD,0,shuffle
223,223,0.1526208817958831,0.0291176438331604,0,elevation,KoD,0,shuffle
224,224,0.1876015365123748,0.0278873220086097,0,elevation,KoD,0,shuffle
225,225,0.2185424864292144,0.0267567485570907,0,elevation,KoD,0,shuffle
226,226,0.1800860613584518,0.0257142856717109,0,elevation,KoD,0,shuffle
227,227,0.1677465438842773,0.0247499942779541,0,elevation,KoD,0,shuffle
228,228,0.212444320321083,0.0238554179668426,0,elevation,KoD,0,shuffle
229,229,0.2189810872077942,0.023023247718811,0,elevation,KoD,0,shuffle
230,230,0.1955880522727966,0.0222471877932548,0,elevation,KoD,0,shuffle
231,231,0.147035926580429,0.0215217396616935,0,elevation,KoD,0,shuffle
232,232,0.1674296855926513,0.0208421051502227,0,elevation,KoD,0,shuffle
233,233,0.176657572388649,0.0202040746808052,0,elevation,KoD,0,shuffle
234,234,0.187730461359024,0.0196039602160453,0,elevation,KoD,0,shuffle
235,235,0.1686979234218597,0.0190384536981582,0,elevation,KoD,0,shuffle
236,236,0.1628724932670593,0.0185046717524528,0,elevation,KoD,0,shuffle
237,237,0.2244332432746887,0.0179999992251396,0,elevation,KoD,0,shuffle
238,238,0.1582574993371963,0.0175221264362335,0,elevation,KoD,0,shuffle
239,239,0.1950687915086746,0.0170689597725868,0,elevation,KoD,0,shuffle
240,240,0.1745312511920929,0.0810344815254211,0,elevation,KoD,0,shuffle
241,241,0.1839909553527832,0.0734374970197677,0,elevation,KoD,0,shuffle
242,242,0.1844771057367324,0.0671428591012954,0,elevation,KoD,0,shuffle
243,243,0.1693475395441055,0.061842106282711,0,elevation,KoD,0,shuffle
244,244,0.1739607751369476,0.0573170706629753,0,elevation,KoD,0,shuffle
245,245,0.1935614496469497,0.0534090921282768,0,elevation,KoD,0,shuffle
246,246,0.1485171467065811,0.0499999970197677,0,elevation,KoD,0,shuffle
247,247,0.1965775340795517,0.0469999983906745,0,elevation,KoD,0,shuffle
248,248,0.1689618229866027,0.044339619576931,0,elevation,KoD,0,shuffle
249,249,0.1842460930347442,0.0419642850756645,0,elevation,KoD,0,shuffle
250,250,0.1304969191551208,0.0398305058479309,0,elevation,KoD,0,shuffle
251,251,0.1809014081954956,0.0379032269120216,0,elevation,KoD,0,shuffle
252,252,0.1647464036941528,0.0361538454890251,0,elevation,KoD,0,shuffle
253,253,0.182374507188797,0.0345588251948356,0,elevation,KoD,0,shuffle
254,254,0.1626729518175125,0.0330985933542251,0,elevation,KoD,0,shuffle
255,255,0.1399098336696624,0.0317567586898803,0,elevation,KoD,0,shuffle
256,256,0.1636637151241302,0.0305194780230522,0,elevation,KoD,0,shuffle
257,257,0.1622052788734436,0.0293750017881393,0,elevation,KoD,0,shuffle
258,258,0.171443223953247,0.0283132493495941,0,elevation,KoD,0,shuffle
259,259,0.1807254701852798,0.0273255854845047,0,elevation,KoD,0,shuffle
260,260,0.1921490430831909,0.0264044925570487,0,elevation,KoD,0,shuffle
261,261,0.1779454052448272,0.0255434736609458,0,elevation,KoD,0,shuffle
262,262,0.1580688059329986,0.0247368365526199,0,elevation,KoD,0,shuffle
263,263,0.1849790513515472,0.0239795893430709,0,elevation,KoD,0,shuffle
264,264,0.1825206875801086,0.0232673212885856,0,elevation,KoD,0,shuffle
265,265,0.1556660234928131,0.0225961506366729,0,elevation,KoD,0,shuffle
266,266,0.1550779938697815,0.0219626128673553,0,elevation,KoD,0,shuffle
267,267,0.1663177907466888,0.0213636308908462,0,elevation,KoD,0,shuffle
268,268,0.1989506781101226,0.0207964554429054,0,elevation,KoD,0,shuffle
269,269,0.2120743691921234,0.0202586129307746,0,elevation,KoD,0,shuffle
270,270,0.1669883728027343,0.0810344815254211,0,elevation,KoD,0,shuffle
271,271,0.1642288267612457,0.0734374970197677,0,elevation,KoD,0,shuffle
272,272,0.1899324059486389,0.0671428591012954,0,elevation,KoD,0,shuffle
273,273,0.200867474079132,0.061842106282711,0,elevation,KoD,0,shuffle
274,274,0.1775049269199371,0.0573170706629753,0,elevation,KoD,0,shuffle
275,275,0.1768577992916107,0.0534090921282768,0,elevation,KoD,0,shuffle
276,276,0.1619292050600052,0.0499999970197677,0,elevation,KoD,0,shuffle
277,277,0.1474792510271072,0.0469999983906745,0,elevation,KoD,0,shuffle
278,278,0.1768334209918975,0.044339619576931,0,elevation,KoD,0,shuffle
279,279,0.1815468370914459,0.0419642850756645,0,elevation,KoD,0,shuffle
280,280,0.1680052876472473,0.0398305058479309,0,elevation,KoD,0,shuffle
281,281,0.174196571111679,0.0379032269120216,0,elevation,KoD,0,shuffle
282,282,0.1573071181774139,0.0361538454890251,0,elevation,KoD,0,shuffle
283,283,0.1614192128181457,0.0345588251948356,0,elevation,KoD,0,shuffle
284,284,0.2030284404754638,0.0330985933542251,0,elevation,KoD,0,shuffle
285,285,0.1665960848331451,0.0317567586898803,0,elevation,KoD,0,shuffle
286,286,0.154130071401596,0.0305194780230522,0,elevation,KoD,0,shuffle
287,287,0.1782613098621368,0.0293750017881393,0,elevation,KoD,0,shuffle
288,288,0.1750105619430542,0.0283132493495941,0,elevation,KoD,0,shuffle
289,289,0.1460414379835128,0.0273255854845047,0,elevation,KoD,0,shuffle
290,290,0.1423756778240203,0.0264044925570487,0,elevation,KoD,0,shuffle
291,291,0.1582497060298919,0.0255434736609458,0,elevation,KoD,0,shuffle
292,292,0.2011827081441879,0.0247368365526199,0,elevation,KoD,0,shuffle
293,293,0.1911638677120208,0.0239795893430709,0,elevation,KoD,0,shuffle
294,294,0.1923648715019226,0.0232673212885856,0,elevation,KoD,0,shuffle
295,295,0.2200872302055359,0.0225961506366729,0,elevation,KoD,0,shuffle
296,296,0.1955788135528564,0.0219626128673553,0,elevation,KoD,0,shuffle
297,297,0.1339564621448516,0.0213636308908462,0,elevation,KoD,0,shuffle
298,298,0.1637387871742248,0.0207964554429054,0,elevation,KoD,0,shuffle
299,299,0.1487732529640197,0.0202586129307746,0,elevation,KoD,0,shuffle
300,300,0.1643042713403701,0.0937931016087532,0,elevation,KoD,0,shuffle
301,301,0.1784014254808426,0.0850000008940696,0,elevation,KoD,0,shuffle
302,302,0.1761388778686523,0.0777142867445945,0,elevation,KoD,0,shuffle
303,303,0.1975056529045105,0.0715789496898651,0,elevation,KoD,0,shuffle
304,304,0.1764878183603286,0.0663414597511291,0,elevation,KoD,0,shuffle
305,305,0.170183464884758,0.061818178743124,0,elevation,KoD,0,shuffle
306,306,0.1750334501266479,0.0578723363578319,0,elevation,KoD,0,shuffle
307,307,0.1342615783214569,0.0544000007212162,0,elevation,KoD,0,shuffle
308,308,0.1563144326210022,0.0513207539916038,0,elevation,KoD,0,shuffle
309,309,0.1736208647489547,0.0485714264214038,0,elevation,KoD,0,shuffle
310,310,0.130197674036026,0.0461016930639743,0,elevation,KoD,0,shuffle
311,311,0.1968792378902435,0.0438709668815135,0,elevation,KoD,0,shuffle
312,312,0.1631204634904861,0.0418461523950099,0,elevation,KoD,0,shuffle
313,313,0.1790535151958465,0.0399999991059303,0,elevation,KoD,0,shuffle
314,314,0.1533716320991516,0.0383098609745502,0,elevation,KoD,0,shuffle
315,315,0.2070713490247726,0.0367567539215087,0,elevation,KoD,0,shuffle
316,316,0.1783537566661834,0.0353246703743934,0,elevation,KoD,0,shuffle
317,317,0.2095619738101959,0.0340000018477439,0,elevation,KoD,0,shuffle
318,318,0.1614766418933868,0.0327710807323455,0,elevation,KoD,0,shuffle
319,319,0.191761776804924,0.0316279083490371,0,elevation,KoD,0,shuffle
320,320,0.1738162785768509,0.0305617973208427,0,elevation,KoD,0,shuffle
321,321,0.1587854921817779,0.0295652151107788,0,elevation,KoD,0,shuffle
322,322,0.1746563017368316,0.0286315754055976,0,elevation,KoD,0,shuffle
323,323,0.1593289673328399,0.0277551040053367,0,elevation,KoD,0,shuffle
324,324,0.2101508378982544,0.0269306898117065,0,elevation,KoD,0,shuffle
325,325,0.1505927145481109,0.026153840124607,0,elevation,KoD,0,shuffle
326,326,0.1743492782115936,0.0254205614328384,0,elevation,KoD,0,shuffle
327,327,0.1627165377140045,0.0247272700071334,0,elevation,KoD,0,shuffle
328,328,0.1738929897546768,0.0240707919001579,0,elevation,KoD,0,shuffle
329,329,0.1828809678554535,0.0234482735395431,0,elevation,KoD,0,shuffle
330,330,0.1892731040716171,0.0937931016087532,0,elevation,KoD,0,shuffle
331,331,0.2030109167098999,0.0850000008940696,0,elevation,KoD,0,shuffle
332,332,0.169456660747528,0.0777142867445945,0,elevation,KoD,0,shuffle
333,333,0.1640752553939819,0.0715789496898651,0,elevation,KoD,0,shuffle
334,334,0.1815607100725174,0.0663414597511291,0,elevation,KoD,0,shuffle
335,335,0.1817667484283447,0.061818178743124,0,elevation,KoD,0,shuffle
336,336,0.1842685043811798,0.0578723363578319,0,elevation,KoD,0,shuffle
337,337,0.1773936748504638,0.0544000007212162,0,elevation,KoD,0,shuffle
338,338,0.1792368590831756,0.0513207539916038,0,elevation,KoD,0,shuffle
339,339,0.1646222472190857,0.0485714264214038,0,elevation,KoD,0,shuffle
340,340,0.1901398003101349,0.0461016930639743,0,elevation,KoD,0,shuffle
341,341,0.197505235671997,0.0438709668815135,0,elevation,KoD,0,shuffle
342,342,0.1674423217773437,0.0418461523950099,0,elevation,KoD,0,shuffle
343,343,0.1767419576644897,0.0399999991059303,0,elevation,KoD,0,shuffle
344,344,0.178993210196495,0.0383098609745502,0,elevation,KoD,0,shuffle
345,345,0.1561905741691589,0.0367567539215087,0,elevation,KoD,0,shuffle
346,346,0.1543912291526794,0.0353246703743934,0,elevation,KoD,0,shuffle
347,347,0.1967796236276626,0.0340000018477439,0,elevation,KoD,0,shuffle
348,348,0.1633315831422805,0.0327710807323455,0,elevation,KoD,0,shuffle
349,349,0.174466922879219,0.0316279083490371,0,elevation,KoD,0,shuffle
350,350,0.1387780010700225,0.0305617973208427,0,elevation,KoD,0,shuffle
351,351,0.1949957013130188,0.0295652151107788,0,elevation,KoD,0,shuffle
352,352,0.1876785457134246,0.0286315754055976,0,elevation,KoD,0,shuffle
353,353,0.1717214584350586,0.0277551040053367,0,elevation,KoD,0,shuffle
354,354,0.1896724104881286,0.0269306898117065,0,elevation,KoD,0,shuffle
355,355,0.1791623085737228,0.026153840124607,0,elevation,KoD,0,shuffle
356,356,0.2201500982046127,0.0254205614328384,0,elevation,KoD,0,shuffle
357,357,0.2032647430896759,0.0247272700071334,0,elevation,KoD,0,shuffle
358,358,0.183381050825119,0.0240707919001579,0,elevation,KoD,0,shuffle
